node_id,x,y,z,sigma_xx,sigma_yy,sigma_zz,tau_xy,tau_yz,tau_zx,ux,uy,uz,von_mises
61,3.67405734411237,1.2717807025190118,0.5953014101128489,-1127298.5443292414,-1171100.941624488,-1231625.2083356425,-4552.395726898332,92024.02512735578,-28738.063781112956,0.0,-1.1609951140319627e-07,-8.8658059507602e-08,190205.1794730219
62,3.67405734411237,2.5435614050380235,0.0,131748.7261214865,69862.80766484849,6570.80574649479,-110429.1965543135,-43529.39817176504,-180813.18422283416,4.963880852070295e-07,7.548925111952375e-07,2.6318564813781724e-07,390001.40860850055
63,4.723788013858762,5.087122810076047,1.1906028202256977,140625.10216200398,367709.17310537817,78115.9763840875,169108.9326611039,61756.70818083125,129203.89996155388,9.024069205198783e-08,2.4375531899687093e-06,-3.378262769820398e-07,465817.02680736297
64,4.198922678985566,5.087122810076047,0.5953014101128489,2412552.709807884,2439640.2890600394,2337347.0433111144,276853.485475663,-92341.5581870753,-68809.26265278578,1.120465954002256e-06,0.0,6.201418949340125e-07,527404.3609226113
65,5.248653348731958,7.630684215114071,1.1906028202256977,1191213.878242405,1362633.4479082734,1055851.9618807705,-220623.06929532278,484362.45257586765,-48972.280382686484,0.0,0.0,8.636560834352114e-07,963301.9381101758
66,4.198922678985566,6.358903512595059,0.0,-200195.43736618687,728644.7050836344,1629714.986509189,279838.32793730276,-132094.92682626355,-24631.595773189918,0.0,-7.546619652877531e-07,-3.2793125007694453e-06,1673534.5039197998
67,4.723788013858762,8.902464917633083,0.5953014101128489,-2588184.3211952993,-2642358.396351655,-2133362.039616746,49958.64401305874,-143326.75681970763,-451023.27347380726,0.0,0.0,1.6605905789726178e-06,955938.7900622679
68,5.248653348731958,1.2717807025190118,2.3812056404513955,380193.61349273036,-23642.695786504555,-340664.9433994738,-22228.209419128263,34722.53856443199,51841.25314271789,0.0,-1.401057010438761e-06,0.0,636218.3234759285
69,4.723788013858762,2.5435614050380235,1.7859042303385466,-1136715.3163767108,-559490.8438880611,-708320.3476254891,53772.846783321496,-111974.81790224112,393148.5420975027,0.0,0.0,1.400672959378467e-06,882846.1056058344
70,4.198922678985566,2.5435614050380235,1.1906028202256977,2100364.028477293,1646464.1332893525,1630793.3879232456,138325.75728112637,56039.55207513771,152256.35632924442,3.2306477811139347e-07,1.0523687673273492e-06,-1.572081170765381e-07,591399.1634181237
71,3.1491920092391745,0.0,0.0,1424972.2376230014,1510253.8523455597,1532748.5956622784,-49621.68241826822,-96707.53675834845,-70620.75894209313,1.7084865919917655e-07,1.637268453619714e-07,7.141048692277972e-08,245159.55456747592
72,5.248653348731958,5.087122810076047,1.7859042303385466,1868607.0224844732,2064418.771408923,840325.8170344303,-401667.23466811277,-163858.10434263776,-240909.28763166856,0.0,0.0,-1.4803784124807351e-06,1426788.0051428901
73,3.67405734411237,2.5435614050380235,0.5953014101128489,-270352.9750676564,-390256.96399287076,-263184.09200343495,-65534.74597377347,-78743.6709838602,-95269.61834424113,0.0,3.1269454228182834e-07,-6.62691067450775e-09,272034.8205801261
74,3.67405734411237,3.8153421075570355,0.0,1512880.263744238,1986257.8247384424,2037166.1656339823,204639.7592054708,98107.56895875638,-59823.191115868154,0.0,0.0,0.0,644996.7919787028
75,4.723788013858762,6.358903512595059,1.1906028202256977,1021794.6424756476,691326.0530022063,1231929.5153043692,94929.70117295923,254991.51161483044,-196196.62017921492,0.0,2.1619974314223934e-07,-2.607774553802229e-06,748588.9574530534
76,4.198922678985566,6.358903512595059,0.5953014101128489,-2453281.654803356,-2550276.3191063963,-2133097.6193229468,31569.02521000521,63103.5393873922,-345491.25636452367,-1.1851844453902724e-06,-1.5099332404035e-06,-1.2659006808220588e-06,718338.7288022162
77,5.248653348731958,8.902464917633083,1.1906028202256977,-4322927.306566931,-5223071.980787746,-4238776.779151172,96216.06305989918,-79805.24156242501,-753081.1098226757,2.462648429564915e-07,-7.733202049135157e-07,0.0,1625226.7813781016
78,4.198922678985566,7.630684215114071,0.0,-1450831.9804281644,-1019906.0116456448,-284941.4638263013,103148.37756823792,172589.97192834344,442573.02152817143,-3.430401461737082e-07,0.0,-1.2742868495116518e-06,1323434.4274204092
79,5.248653348731958,0.0,2.3812056404513955,1900265.9748408804,1979112.0073250355,1586301.9933050883,-262194.4301313418,88674.29564653835,-263968.8006819038,0.0,-8.703255343406113e-07,0.0,753930.1199239752
80,5.248653348731958,2.5435614050380235,2.3812056404513955,1789151.4682579068,2941361.3463957882,2469236.355311722,153050.78091543267,158488.1264084648,-363230.4439830653,0.0,0.0,0.0,1244162.6427457517
81,4.723788013858762,3.8153421075570355,1.7859042303385466,2357675.825442181,2046383.3653726403,1945798.7746862378,30565.272550862584,6763.079311207462,-103555.87710672228,2.0397606156710935e-06,-1.274036699758912e-07,-1.2718049720643816e-06,416464.7220272301
82,3.1491920092391745,1.2717807025190118,0.0,523468.69182818243,580414.6035891479,428771.6998196724,-17967.318098782252,15149.838240753035,-16490.435087140326,1.2233315606999747e-08,-5.163699151111692e-08,4.776460348175238e-08,141689.07302941167
83,4.198922678985566,3.8153421075570355,1.1906028202256977,-398178.6043382447,-445628.11896701367,-457899.069736494,60602.80961567251,-97476.36489433018,116725.48570428944,-2.3708148243034984e-07,-2.4724037112692445e-06,3.368205376124355e-08,288759.116058737
84,5.248653348731958,6.358903512595059,1.7859042303385466,-4298863.565491231,-5072347.502024017,-4654707.316332497,-515005.3013016572,119276.44398793364,426005.8379997583,1.3707982521130292e-06,2.361375852197636e-06,-3.6853058221352623e-07,1353690.3867956745
85,3.67405734411237,3.8153421075570355,0.5953014101128489,789059.5290879111,938598.0971113123,963378.4766515926,-13890.53432760513,-136992.96880570974,-10262.082372427847,0.0,5.589833877789943e-08,0.0,289616.0654217247
86,3.67405734411237,5.087122810076047,0.0,-641943.7368782627,-1218887.12643882,-1143953.580182955,-18738.93052199419,-219012.22316234888,-122227.69801247289,0.0,-1.9430306945116236e-07,2.7845556816690714e-07,696432.0725401767
87,4.723788013858762,7.630684215114071,1.1906028202256977,1639808.12569438,1737714.960501371,1446557.6199713754,232963.07482008825,-31252.037082385745,119428.17440976937,0.0,1.2541276774456545e-07,0.0,523819.4061765443
88,4.198922678985566,7.630684215114071,0.5953014101128489,663671.5030360462,880465.4330897492,727029.379314406,-14104.812709858159,117492.0869807395,-192177.34143320308,1.488985344404705e-06,0.0,-9.308817129241685e-08,435986.9562399811
89,4.198922678985566,8.902464917633083,0.0,-5790586.750610826,-5158518.5150782885,-3680386.1983091217,46968.187838119,-18242.305289600958,309462.8343136801,0.0,1.73795787666275e-08,0.0,1952839.98324699
90,4.723788013858762,0.0,2.3812056404513955,3700044.9272431536,3675379.848302872,3769225.524866137,35766.74105991399,-177011.37651160342,142004.38322377505,0.0,0.0,-8.18585504133735e-07,406734.8795150758
91,4.723788013858762,1.2717807025190118,2.3812056404513955,1573830.7514068712,1442159.789690037,1018316.4853598867,195451.00642002342,343357.9557084773,-44146.4074715995,-9.667690844099992e-07,-2.0832231041026208e-06,-5.911149638437221e-07,852597.3874801563
92,4.198922678985566,0.0,1.7859042303385466,1012910.1923934896,-44558.295459673645,362778.17447569215,-354879.22051961656,-64182.71340774592,-16261.975459517838,1.1517212614521486e-06,-2.5732931692245027e-07,-7.915960721561656e-07,1115520.7406141656
93,4.198922678985566,1.2717807025190118,1.7859042303385466,-56256.93936288322,59031.54853209094,-224635.45771217218,21523.78645609067,-253238.89464836655,63328.754305076414,-1.666337572977035e-06,-2.1351810504289248e-06,0.0,516590.8366018478
94,3.67405734411237,0.0,1.1906028202256977,1014318.5904702907,719795.8915644375,1224660.0872001795,-146475.8267285311,-9890.37519940016,-196778.4809091654,2.9370674046021135e-07,8.28613234876338e-07,3.2834823602864e-07,611360.6009427432
95,5.248653348731958,3.8153421075570355,2.3812056404513955,167542.23205890504,-298990.94397312484,-512345.7579863097,-63528.26807804175,-136626.8527965061,151082.07548014875,0.0,1.9167581324997873e-06,0.0,706608.9256787074
96,3.67405734411237,1.2717807025190118,1.1906028202256977,-621566.306012439,-441807.7960175397,-435663.0282817394,100406.0459483981,-224340.2810859938,-100028.59562209438,0.0,0.0,0.0,494674.0558662385
97,3.1491920092391745,0.0,0.5953014101128489,509019.66762776027,533606.4966764429,525619.7914701905,30552.358173618122,51956.49329606813,81303.68790332193,-1.635076340708305e-08,-1.93455668859513e-07,-8.910626625332225e-08,176639.6677532399
98,3.1491920092391745,1.2717807025190118,0.5953014101128489,-825699.6172756449,-783489.5805796571,-732670.6860125453,-4403.728319416202,49611.147064622826,19323.739745988663,-2.6195005049135235e-08,-8.069141701071385e-08,-9.519546403667576e-08,122766.08493096083
99,4.723788013858762,5.087122810076047,1.7859042303385466,-1025249.4089367656,-452533.2386631186,-1661647.2860312108,5970.227433759692,-168532.9069853743,-84666.0358775413,-8.415767271219452e-07,1.6738361327497573e-06,-1.5190882876177212e-06,1097407.5772265953
100,3.1491920092391745,2.5435614050380235,0.0,-518578.2249800988,-722598.8292459536,-748758.829726831,106735.94271437336,44149.97929317038,67663.68369357518,-1.2516900235965782e-07,-1.7866376407882286e-07,0.0,318443.7161963796
101,4.198922678985566,5.087122810076047,1.1906028202256977,623725.0296448665,791668.3179021563,368148.33327927324,361099.5392559966,187383.7969716259,-267410.6526487289,5.701856775926991e-07,0.0,-1.8382310724134887e-07,920591.5771343128
102,5.248653348731958,7.630684215114071,1.7859042303385466,1559208.6770403362,1067839.7471516244,1033353.0937270237,346730.44532410614,302983.41862312256,153146.6290342319,0.0,0.0,0.0,982854.4935504762
103,3.67405734411237,5.087122810076047,0.5953014101128489,-541154.2610699856,-838891.7739880434,-929642.7225544894,-149582.79214370722,-31778.506810455365,116355.60584687087,0.0,-3.248198490439733e-07,5.5164215279947396e-08,484431.4808342607
104,3.67405734411237,6.358903512595059,0.0,-958149.6059161613,-1064655.6566724924,-1232394.9019814066,-181148.23074854413,-65615.84228619332,-464970.0898743951,5.09400345057599e-07,-1.6589513312442904e-08,8.644066633789233e-07,904044.8838743498
105,4.723788013858762,8.902464917633083,1.1906028202256977,4649436.314424359,4372187.74107037,4759327.656517637,31515.578874451476,141761.83870353427,-111518.76104357664,-1.3197957838663533e-08,-2.501100432395068e-06,1.583925103685891e-06,469029.1572818042
106,4.198922678985566,8.902464917633083,0.5953014101128489,-806449.2748510024,-1187217.895679783,-1412368.3748943158,92819.12265769743,108327.97077178549,185958.74890877522,2.3631084441327923e-06,-3.3258319177084674e-07,3.1530208662658e-06,667982.5623340968
107,5.248653348731958,1.2717807025190118,2.976507050564244,357588.008183054,19534.136886761637,-330062.36914415634,-143694.43664720797,26744.06549796161,447476.97481243644,8.402131752519588e-07,-1.1924243674081553e-06,-1.8020106912623462e-06,1009691.7978437124
108,4.723788013858762,2.5435614050380235,2.3812056404513955,381943.6660180745,1023728.5203993289,305600.23629589024,-47513.142425523605,1382.3720958870585,426073.2866555945,1.7417304156471182e-06,0.0,8.841748516723318e-07,1009012.2602198209
109,4.198922678985566,2.5435614050380235,1.7859042303385466,1132779.2904248529,1370730.0303977448,893295.667415968,135712.15605989489,-17773.346640759934,183936.01978657185,1.4548362975817737e-06,0.0,-1.531019702305793e-06,573285.8686850339
110,5.248653348731958,5.087122810076047,2.3812056404513955,1557529.327486869,1914320.7586191867,2229640.705328728,-80066.51353822844,21162.45849067734,-253136.00637479112,-2.332963236610911e-06,-9.312885937971678e-07,-3.3547313068002624e-06,742993.4394475934
111,3.67405734411237,2.5435614050380235,1.1906028202256977,1976894.6643599598,1837516.7478404935,1822778.253751044,-30395.01516154325,-27552.15272172673,15086.282532282428,-1.2598444261116875e-07,2.0623574449888464e-07,3.4820682099211113e-07,165618.1432721094
112,2.624326674365979,0.0,0.0,176073.57712893476,85370.19278228098,6205.891878618266,6189.066259406342,-66725.16843333974,-38179.15210733447,0.0,5.2350390780715403e-08,0.0,198794.26897843185
113,3.1491920092391745,2.5435614050380235,0.5953014101128489,-308569.0057064201,-307708.0763571915,-163227.00652758477,59852.76170273463,47239.73880433379,70916.49255191766,-4.46078151177472e-08,0.0,0.0,231363.7687640676
114,4.723788013858762,6.358903512595059,1.7859042303385466,2426565.506584675,1862017.2018194364,2910004.366056282,227927.4568184526,132083.32655249498,141756.75834662674,0.0,2.6727023659987305e-06,-1.1282926654632498e-06,1045862.436278492
115,3.1491920092391745,3.8153421075570355,0.0,-209345.95123084766,-150703.61738672652,-88952.70065713362,-28820.477594602005,42021.01790918464,54189.66941672915,-4.2330105620337304e-08,7.274842504641766e-08,-2.61959577772588e-08,165746.90147591257
116,4.198922678985566,6.358903512595059,1.1906028202256977,-1697913.9656054263,-1833286.7196559706,-1438511.7895592279,-215549.7983480165,103597.35352331989,-180491.66675156605,3.74601625054536e-07,-1.614180905568887e-07,5.101044507965849e-08,624536.1201962654
