node_id,x,y,z,sigma_xx,sigma_yy,sigma_zz,tau_xy,tau_yz,tau_zx,ux,uy,uz,von_mises
0,0.0,9.088604867057036,4.311636531570839,-1760.3807638673497,61085.71753927174,-235991.6847331186,110.07662406386125,-21612.970873936094,-238.78524604074076,-2.2428297905951643e-07,2.790014951719707e-06,-1.0596243893425031e-05,273744.45806582295
1,0.0,9.99746535376274,4.311636531570839,-3371.1085569251054,46757.49477981904,-319411.90010719304,1237.3427884516884,-14615.318651759064,-14.171598060683747,-3.6060589167930313e-07,3.2617406872748977e-06,-1.1628111293761014e-05,344793.79133907694
2,0.0,9.99746535376274,5.173963837885007,-8865.984690438743,48852.09511535178,-169364.76287192482,-16.350208669487053,-950.9918745058344,-631.6044272196837,-3.960209901128614e-08,4.2076445979729334e-06,-1.2392643838955563e-05,195854.0950634168
3,0.04644360525943546,9.99746535376274,5.173963837885007,27826.641100540342,60600.97692381949,-121463.83952230614,547.6771623741913,6145.757830514453,-6402.177283951072,-3.1935252381777207e-08,4.214232813935154e-06,-1.2410299979239436e-05,168795.3658460192
4,0.0,9.088604867057036,5.173963837885007,-13077.577242088584,85817.7776395287,-140544.41039489274,487.8881643494388,-12834.714391543343,-3439.68183499822,7.620786008890544e-08,3.841512316064289e-06,-1.1202189147253555e-05,197899.8749113969
5,0.04644360525943546,9.99746535376274,4.311636531570839,12392.393669989127,39695.887690243646,-327820.8244707478,-87.7901156179235,-16124.512789692875,-3.036357146376595,-3.421753418201583e-07,3.2689763599893996e-06,-1.1647817743132981e-05,355752.0864838243
6,0.04644360525943546,9.088604867057036,5.173963837885007,27043.29809734153,123805.5679115534,-87318.49869280185,-114.31283253515439,-5701.057699641454,-8003.1249097775935,7.834405293519373e-08,3.847354557271316e-06,-1.121998988901499e-05,183840.03880013133
7,0.0,9.088604867057036,3.4493092252566715,-33686.88023274454,-3988.936037402457,-506113.73079551297,435.5525884694581,-41596.596254010125,3864.8765693391424,-6.257972572911474e-07,2.078724904417628e-06,-9.285953079692968e-06,493290.3958695104
8,0.04644360525943546,9.088604867057036,4.311636531570839,10176.629983421433,70511.3161659228,-247920.31177162266,-825.768722014263,-27348.61111315865,437.2722902568038,-2.1234465703933906e-07,2.796133614639355e-06,-1.0615174491966177e-05,296770.89240367233
9,0.0,8.179744380351332,4.311636531570839,10049.510836722498,163137.4712992147,-189399.76186972772,-84.70839825662252,-41713.26741162316,65.36731075661416,-1.037179353323082e-07,2.1324085141259575e-06,-9.296062189144163e-06,314593.77421638573
10,0.0,9.99746535376274,3.4493092252566715,-13395.799098534213,24645.947877258714,-542090.8771643582,1903.2617601769498,-27893.893020229047,1235.5506276451645,-7.443332729963318e-07,2.735671125692167e-06,-1.0108990370751661e-05,550842.8081101184
11,0.09288721051887092,9.99746535376274,5.173963837885007,15334.853115972546,54450.53078564443,-127262.91671567982,733.3508541233716,6132.698425957856,-5605.512489052978,-2.43569713683979e-08,4.220507143162932e-06,-1.2427485890135916e-05,166284.92803871102
12,0.0,8.179744380351332,5.173963837885007,-8445.461180224265,191721.92364518257,-130527.34925566854,-192.42874785917738,-24151.59982316628,-2589.0244489014217,1.9270840990455928e-07,3.1679774338606314e-06,-9.938014497966142e-06,284917.35848458344
13,0.04644360525943546,9.99746535376274,3.4493092252566715,5926.111518022149,26131.851577455687,-539034.2760894191,264.73276540168746,-24393.332085253915,1664.612294959894,-7.133185180446352e-07,2.741818267924591e-06,-1.0128558871416195e-05,556951.5696454579
14,0.0,8.179744380351332,3.4493092252566715,-28255.489602889393,46059.72868674868,-441143.21673340106,756.4173712755313,-76072.22658581095,4833.874490516888,-5.195796649942798e-07,1.4060400433377824e-06,-8.076924026926225e-06,473408.52860706963
15,0.04644360525943546,9.088604867057036,3.4493092252566715,-6530.311551934661,17894.93488228251,-488283.6444267092,-429.82316865871167,-42970.88924377571,4359.509987666106,-5.992445319642099e-07,2.0845072696917673e-06,-9.305434412152263e-06,500046.8702715442
16,0.09288721051887092,9.99746535376274,4.311636531570839,4613.016401816425,36446.27163525527,-327043.37809748336,33.34717878345531,-14963.2798890264,623.0103064170686,-3.237021420329097e-07,3.275692160102287e-06,-1.1666825994769444e-05,349628.2165439046
17,0.04644360525943546,8.179744380351332,5.173963837885007,26560.552783071696,220924.58068469015,-80085.7294080972,-1766.3673668590127,-18102.07795969807,-8500.313338768994,1.8840413096755443e-07,3.173086623015225e-06,-9.955688697643172e-06,266623.6816858559
18,0.04644360525943546,8.179744380351332,4.311636531570839,16042.676761604122,156591.9669193218,-209351.94259346844,-1329.2660917368978,-46263.35920073284,25.684095764108598,-9.836354341768323e-08,2.13742369568441e-06,-9.315193750208519e-06,329639.3319848758
19,0.09288721051887092,9.088604867057036,5.173963837885007,18950.789151316196,118707.6998406216,-89987.79013954921,529.2294141820875,-5495.2645776657155,-6853.8535911239605,8.036867842608325e-08,3.8529092439587606e-06,-1.123726992595928e-05,181435.36422077348
20,0.0,9.088604867057036,2.5869819189425036,-19414.948654858486,-11423.712791192987,-629535.2994615327,-259.6537062900327,-21508.32792426655,-2702.0803545136673,-9.93142446685455e-07,1.5256365265726226e-06,-7.386367403834692e-06,615301.7539652948
21,0.09288721051887092,9.088604867057036,4.311636531570839,7655.356733604349,69905.27964765078,-245624.6904947888,-304.7343038465405,-26603.065744443426,362.20431822091905,-2.0036508299536386e-07,2.801968531819278e-06,-1.0633443679374844e-05,293114.8923687725
22,0.0,7.270883893645629,4.311636531570839,2682.3650673686952,234475.45575605982,-178703.4921293211,315.40613872004,-63126.39720852511,552.7957619953129,-8.513675591471933e-09,1.2224892622881834e-06,-7.86687031903801e-06,375005.1943573288
23,0.0,9.99746535376274,2.5869819189425036,-10464.889151799198,10901.597929311836,-649072.205594485,1700.9315523731173,-13465.778400331765,-7271.349983948841,-1.1030142630035974e-06,2.297551742228811e-06,-8.059774075144393e-06,650101.4574825816
24,0.0,8.179744380351332,2.5869819189425036,-11948.916626515185,-4037.2620033290327,-544704.8573504775,3.04676742874218,-59368.27643797938,-3370.7176360805593,-8.780466797361033e-07,8.329967128412139e-07,-6.411000328273872e-06,546547.64626577
25,0.04644360525943546,8.179744380351332,3.4493092252566715,-3241.9449376610482,56156.852219136184,-425699.7852855535,278.97354096876376,-73214.59428514038,7449.890566347498,-4.986378322837052e-07,1.4104715203338723e-06,-8.0966734912011e-06,472588.8255950169
26,0.13933081577830636,9.99746535376274,5.173963837885007,19035.73993705686,56790.23599441753,-126300.20352670597,450.9213085799794,5618.029153909326,-5812.736297551616,-1.6859997923381872e-08,4.226472530274329e-06,-1.2444150997978566e-05,168022.8680690206
27,0.0,7.270883893645629,5.173963837885007,-5838.147435173005,302381.49546516826,-114287.40782324408,-1057.1986815860876,-47984.81561873997,-1622.9814005611595,2.989511103018904e-07,2.1450311580768436e-06,-8.573416722047107e-06,383543.5639674861
