node_id,x,y,z,ux,uy,uz,ux_abs,uy_abs,uz_abs
28,6.6585974676310755,1.100881240143672,0.8916613061486818,2.1990465312246164e-11,-1.1212394683990357e-10,1.3648856326519606e-10,6.470427882331215e-11,2.7283475218682446e-10,1.5819326483595056e-10
29,6.146397662428685,1.651321860215508,0.0,1.0589724582675239e-10,-1.0516742977333824e-10,7.998337911885066e-11,1.0935361648485539e-10,1.8928858460966906e-10,9.534040532323722e-11
30,6.146397662428685,1.651321860215508,0.29722043538289394,8.592528167811557e-11,-9.70304606574039e-11,7.995889353540418e-11,8.686331334323103e-11,1.8831832407156153e-10,9.521353743626693e-11
31,5.634197857226294,1.100881240143672,0.0,7.893972706512484e-11,-6.257548781475972e-11,5.31039922345188e-11,1.1954008809927843e-10,9.470570083240165e-11,6.316329563704387e-11
32,5.634197857226294,1.100881240143672,0.29722043538289394,5.7873385025268996e-11,-5.6668353772587444e-11,5.2371262601650814e-11,9.620279705177187e-11,9.440721773436597e-11,6.171337910894224e-11
33,5.121998052023904,0.550440620071836,0.0,4.9818741989661257e-11,-2.0289606519757455e-11,1.8117714965706485e-11,1.4480557595728384e-10,2.205637408649462e-11,2.7794348414696522e-11
34,6.146397662428685,0.0,0.8916613061486818,-3.5635891057410456e-11,-7.651937696232532e-11,1.2154717700242323e-10,2.1443813320724515e-10,1.9245210399002572e-10,1.3724153803633278e-10
35,6.146397662428685,0.550440620071836,0.8916613061486818,-5.295482351581117e-12,-7.880322214264138e-11,1.1219107216982903e-10,1.326940002088214e-10,1.9037385545896346e-10,1.2724954139735574e-10
36,5.634197857226294,0.0,0.5944408707657879,-1.7397705917999566e-11,-5.0604754178795893e-11,7.251642304931693e-11,2.1038678241947216e-10,1.0492752356249407e-10,8.358206733798162e-11
37,5.634197857226294,0.550440620071836,0.5944408707657879,1.3664604149945787e-11,-5.0872082724092745e-11,6.175816885284343e-11,1.3416277620630128e-10,9.876611936073261e-11,7.194461804196599e-11
38,5.121998052023904,0.0,0.29722043538289394,4.544140166848942e-13,-1.7200731537574578e-11,2.261572175362474e-11,1.938291117941014e-10,1.8795200845950178e-11,3.230734414081433e-11
39,6.6585974676310755,2.201762480287344,0.29722043538289394,1.1523988944922962e-10,-1.3021622108619786e-10,9.690939618579904e-11,1.3146449093546856e-10,2.750065502435449e-10,1.2056796390470372e-10
40,6.6585974676310755,1.651321860215508,0.8916613061486818,4.9657472072865986e-11,-1.1269549235334416e-10,1.1708374723457508e-10,5.1626575271440857e-11,2.7275000856614166e-10,1.3968672944236348e-10
41,6.146397662428685,1.651321860215508,0.5944408707657879,6.662897009237243e-11,-8.885781374616817e-11,8.027126942581437e-11,6.66369589025641e-11,1.8773973028069684e-10,9.531971883306398e-11
42,5.121998052023904,0.550440620071836,0.29722043538289394,2.9956789229015907e-11,-1.697908842444226e-11,1.6519500674930544e-11,1.287126658316674e-10,1.7512308104329183e-11,2.3370393193200718e-11
43,6.6585974676310755,0.550440620071836,1.1888817415315758,-2.7960237197588508e-11,-1.0117002858791632e-10,1.6499028891858156e-10,1.281531271861436e-10,2.735796371621749e-10,1.842395843699217e-10
44,6.146397662428685,1.100881240143672,0.8916613061486818,2.1944711721931405e-11,-8.04169189271536e-11,9.585757650007039e-11,6.241081903883505e-11,1.8822791004307623e-10,1.1106447511255708e-10
45,6.6585974676310755,2.201762480287344,0.0,1.3354536824182094e-10,-1.388304550120936e-10,9.685660647624428e-11,1.4169764010619737e-10,2.7546282812814305e-10,1.2059528441075747e-10
46,6.6585974676310755,2.201762480287344,0.5944408707657879,9.70442099925548e-11,-1.224908970101688e-10,9.69923722565517e-11,1.24659623303058e-10,2.753938792876826e-10,1.2044332692156098e-10
47,5.634197857226294,1.100881240143672,0.5944408707657879,3.87123822619022e-11,-5.0381945067267636e-11,5.222677466814716e-11,7.540565488777835e-11,9.402354353283546e-11,6.075928255135193e-11
48,4.609798246821514,0.0,0.0,1.3609387987024355e-11,1.4537699682901371e-11,-1.2417834821622793e-11,1.6216567554439828e-10,7.020237437959674e-11,1.7012749641066052e-11
49,6.6585974676310755,0.0,1.1888817415315758,-5.81426476595736e-11,-9.713631283710226e-11,1.7528435535066973e-10,2.1224160973498782e-10,2.730662934178522e-10,1.946097738630461e-10
50,6.6585974676310755,1.100881240143672,1.1888817415315758,1.2085633525951269e-12,-1.0424429350605317e-10,1.4018190299714744e-10,4.839093404032796e-11,2.7250299867678633e-10,1.6108852975764154e-10
51,6.146397662428685,2.201762480287344,0.0,1.305507596993104e-10,-1.0873413606383923e-10,6.513064073341269e-11,1.384186647221253e-10,1.9077743689860275e-10,7.846128278778987e-11
52,6.146397662428685,2.201762480287344,0.29722043538289394,1.1233926722826953e-10,-1.002381047727374e-10,6.474455609905951e-11,1.2831823843078574e-10,1.8989427416841687e-10,7.835106970003598e-11
53,5.634197857226294,1.651321860215508,0.0,9.965579971588521e-11,-6.629741178230449e-11,4.4310272826350125e-11,1.0289757305964974e-10,9.435256422790105e-11,5.051754974226066e-11
54,5.634197857226294,1.651321860215508,0.29722043538289394,8.046352742888361e-11,-5.990667548657854e-11,4.361176922881057e-11,8.124684155762028e-11,9.388389697286324e-11,4.9752281747706425e-11
55,5.121998052023904,1.100881240143672,0.0,7.069620823239727e-11,-2.2309685978455866e-11,1.542219594141009e-11,1.0501042129920662e-10,2.8472629723098446e-11,1.844578396336978e-11
56,6.6585974676310755,2.201762480287344,0.8916613061486818,7.876488068685534e-11,-1.1484177084665793e-10,9.714166162682915e-11,1.2130870276371278e-10,2.7570988401049065e-10,1.2045724262332227e-10
57,6.146397662428685,1.651321860215508,0.8916613061486818,4.757683607132189e-11,-8.079879783927817e-11,8.05577434807021e-11,4.9610476298361786e-11,1.872645625565634e-10,9.546000643323768e-11
58,5.121998052023904,1.100881240143672,0.29722043538289394,5.193020752784129e-11,-1.8671260943617663e-11,1.37576966389511e-11,8.378607750780343e-11,2.228293219607501e-11,1.5716375376818108e-11
59,4.609798246821514,0.550440620071836,0.0,3.814810512217045e-11,1.3044717679218194e-11,-1.847348680412487e-11,1.1277444394729378e-10,8.574341931835054e-11,1.8608280629414246e-11
60,6.146397662428685,0.0,1.1888817415315758,-5.214992494080804e-11,-6.84965821415724e-11,1.2517335360385543e-10,2.0731116408409157e-10,1.913804603262319e-10,1.3938973356642882e-10
61,6.146397662428685,0.550440620071836,1.1888817415315758,-2.332919707212455e-11,-7.104826923748426e-11,1.163447252872558e-10,1.2327565310506272e-10,1.8947383983203013e-10,1.3020892117750745e-10
62,5.634197857226294,0.0,0.8916613061486818,-3.3561863585031535e-11,-4.442425636934073e-11,7.33392657281048e-11,2.021238170221814e-10,1.041137691241639e-10,8.244900200588277e-11
63,5.634197857226294,0.550440620071836,0.8916613061486818,-4.209854565858564e-12,-4.461311912265441e-11,6.293817873044807e-11,1.2261460820353412e-10,9.809468740956557e-11,7.160976765621954e-11
64,5.121998052023904,0.0,0.5944408707657879,-1.5938865011681108e-11,-1.4588016004699963e-11,2.2152725623410668e-11,1.8480274888717164e-10,1.801269209968871e-11,2.8023159742300406e-11
65,6.6585974676310755,1.651321860215508,1.1888817415315758,2.963950828437254e-11,-1.0467874994741189e-10,1.180306139798081e-10,4.014128956618397e-11,2.724636027680909e-10,1.403079387991623e-10
66,5.121998052023904,0.550440620071836,0.5944408707657879,1.2473454968804852e-11,-1.3367070703118862e-11,1.53303108274294e-11,1.1572160647924355e-10,1.338315786590418e-11,1.9596619053919644e-11
67,4.609798246821514,0.0,0.29722043538289394,-2.625011980622632e-12,1.6418263941720876e-11,-1.5234558786653415e-11,1.5282391823357316e-10,6.624920608148663e-11,1.5618700090588164e-11
68,6.6585974676310755,2.7522031003591803,0.29722043538289394,1.4939780623837273e-10,-1.3277520759907327e-10,7.796350511197232e-11,2.1059117736501818e-10,2.7811094675392157e-10,1.0140638130692816e-10
69,6.146397662428685,2.201762480287344,0.5944408707657879,9.39307818025645e-11,-9.174556475519119e-11,6.458793889924441e-11,1.2124740418099464e-10,1.8934323991166404e-10,7.846740403286068e-11
70,5.634197857226294,1.651321860215508,0.5944408707657879,6.181408831222705e-11,-5.229714307519639e-11,4.464829824112795e-11,6.184086993737064e-11,9.290781378303477e-11,5.055766065597308e-11
71,4.609798246821514,0.550440620071836,0.29722043538289394,2.2063594180439905e-11,1.5629427893502404e-11,-2.1392939927424657e-11,9.960917188946707e-11,8.118056540957135e-11,2.176382168644455e-11
72,6.6585974676310755,0.550440620071836,1.4861021769144698,-4.898679152393849e-11,-9.376258623829751e-11,1.7662799954252802e-10,1.2313897683266687e-10,2.729877612966271e-10,1.943922586869746e-10
73,6.146397662428685,1.100881240143672,1.1888817415315758,2.965566400850444e-12,-7.246799994712577e-11,9.702885946420643e-11,4.6423597817009265e-11,1.8736676928017273e-10,1.1167190480946689e-10
74,5.634197857226294,1.100881240143672,0.8916613061486818,2.0264449116375584e-11,-4.396327662245889e-11,5.22341403184403e-11,5.6875470591834775e-11,9.353681360937211e-11,6.0036659854792e-11
75,6.6585974676310755,2.7522031003591803,0.0,1.6721337256266187e-10,-1.4206824916497856e-10,7.799834844964109e-11,2.1279130187114347e-10,2.7859041887925327e-10,1.0129963787545652e-10
76,6.6585974676310755,2.7522031003591803,0.5944408707657879,1.3206237691275016e-10,-1.2473905817208382e-10,7.777313762260365e-11,2.1045345844973916e-10,2.784004444379374e-10,1.0134278985531451e-10
77,6.6585974676310755,2.201762480287344,1.1888817415315758,5.990751145170638e-11,-1.0637784755296746e-10,9.745885452626968e-11,1.2131478674895352e-10,2.753284832965963e-10,1.207885542704636e-10
78,6.146397662428685,2.201762480287344,0.8916613061486818,7.57588183277138e-11,-8.32866074468227e-11,6.483777755143576e-11,1.1778215428903608e-10,1.888448547278241e-10,7.905492313945221e-11
79,5.121998052023904,1.100881240143672,0.5944408707657879,3.491844278180666e-11,-1.3279027219595211e-11,1.3503414339237193e-11,6.507127126212668e-11,1.5380668415623485e-11,1.4490559675466972e-11
80,4.097598441619123,0.0,0.0,2.60548119645275e-12,4.0881711906730214e-11,-3.659055381192939e-11,1.0582067454581667e-10,1.2920424102316337e-10,3.662374381536118e-11
81,6.6585974676310755,0.0,1.4861021769144698,-7.861365534847179e-11,-8.700296573372866e-11,1.882180437114918e-10,2.0823336737679527e-10,2.7170432787425807e-10,2.0571933161355574e-10
82,6.6585974676310755,1.100881240143672,1.4861021769144698,-1.8918558951744015e-11,-9.674763564908661e-11,1.4583216149113753e-10,4.054416763565686e-11,2.7179825959773704e-10,1.658445940899885e-10
83,6.146397662428685,1.651321860215508,1.1888817415315758,2.912607719258943e-11,-7.25263239098771e-11,8.122919727096186e-11,3.940574455236737e-11,1.8650066481221896e-10,9.602667381211676e-11
84,6.146397662428685,2.7522031003591803,0.0,1.6359750289585214e-10,-1.1235208854891276e-10,4.677329558797518e-11,2.0887648965491825e-10,1.930513036351963e-10,5.814527249231242e-11
85,6.146397662428685,2.7522031003591803,0.29722043538289394,1.4611799778472757e-10,-1.0308594653780454e-10,4.640813045031548e-11,2.06964684674035e-10,1.9208041050560134e-10,5.846173475829087e-11
86,5.634197857226294,2.201762480287344,0.0,1.234199930153942e-10,-7.133481097042874e-11,3.624603718261303e-11,1.305845593807757e-10,9.726019216241518e-11,3.847817181104401e-11
87,5.634197857226294,2.201762480287344,0.29722043538289394,1.0551644782517114e-10,-6.388365219201294e-11,3.496278878907925e-11,1.2058196072099627e-10,9.614186111023279e-11,3.76092398776e-11
88,5.121998052023904,1.651321860215508,0.0,8.848632986013279e-11,-2.6624290842213424e-11,1.2348600967932815e-11,9.121249184264396e-11,3.50595978321121e-11,1.2698050787998929e-11
89,6.6585974676310755,2.7522031003591803,0.8916613061486818,1.14385632059857e-10,-1.1731650656884541e-10,7.730955821151142e-11,2.1168204317945643e-10,2.7880122248904666e-10,1.0128078962976824e-10
90,5.121998052023904,1.651321860215508,0.29722043538289394,7.198085883687629e-11,-2.2854773037596926e-11,1.0523264491956123e-11,7.254214560435893e-11,2.8084691637365573e-11,1.1080896270830381e-11
91,4.609798246821514,1.100881240143672,0.0,5.6046772312153394e-11,1.2312426874116943e-11,-2.05545964737123e-11,8.214107511839247e-11,9.648814513105037e-11,2.3348133167126544e-11
92,5.634197857226294,1.651321860215508,0.8916613061486818,4.460809292730537e-11,-4.450996949008332e-11,4.680614172334587e-11,4.674055979611564e-11,9.198720638053946e-11,5.2470311164575014e-11
93,4.609798246821514,1.100881240143672,0.29722043538289394,4.121773313285502e-11,1.2974615368979178e-11,-2.4397985560625765e-11,6.502982416064364e-11,9.010888999717447e-11,2.8381095455862078e-11
94,4.097598441619123,0.550440620071836,0.0,2.1560001523628578e-11,3.779154838801171e-11,-4.122684572890837e-11,7.155311587169937e-11,1.4623037121889413e-10,4.297586572745911e-11
95,6.146397662428685,0.0,1.4861021769144698,-7.052523509364749e-11,-6.028200696090253e-11,1.3174811856722015e-10,2.0235490304666332e-10,1.899752212287864e-10,1.4436883558334976e-10
96,6.146397662428685,0.550440620071836,1.4861021769144698,-4.235043735491289e-11,-6.408535448682317e-11,1.21808180319089e-10,1.1723819169090056e-10,1.8848791743112063e-10,1.344998539989871e-10
97,5.634197857226294,0.0,1.1888817415315758,-4.9095383672695225e-11,-3.801907896663323e-11,7.400145536726563e-11,1.9543728831075432e-10,1.0288331258398731e-10,8.135969862370992e-11
98,5.634197857226294,0.550440620071836,1.1888817415315758,-2.074520918075839e-11,-3.7524019688284984e-11,6.475869078414145e-11,1.1366905228944359e-10,9.679612551201099e-11,7.204197350161847e-11
99,5.121998052023904,0.0,0.8916613061486818,-2.987348023708295e-11,-1.0829614441561394e-11,2.233795843887123e-11,1.774237649186886e-10,1.6545323683800513e-11,2.5035507563398618e-11
100,6.6585974676310755,1.651321860215508,1.4861021769144698,1.026540979400361e-11,-9.635305257296261e-11,1.1998996249330274e-10,4.105905001205647e-11,2.7154161129903676e-10,1.419370802080502e-10
101,5.121998052023904,0.550440620071836,0.8916613061486818,-3.1588722353589786e-12,-9.007051780725662e-12,1.4661896395563252e-11,1.0543587562102106e-10,9.214010289764168e-12,1.6767860943968695e-11
102,4.609798246821514,0.0,0.5944408707657879,-1.4697208506995685e-11,1.6561795640822922e-11,-1.7520268418191128e-11,1.454707284715248e-10,6.329009328542057e-11,1.8115291421503918e-11
103,4.609798246821514,0.550440620071836,0.5944408707657879,9.495254024223075e-12,1.855756514240144e-11,-2.2775784726389276e-11,8.938599749674685e-11,7.799127171224715e-11,2.478009522204091e-11
104,4.097598441619123,0.0,0.29722043538289394,-5.007463411563156e-12,4.2547130832663794e-11,-3.722179309216028e-11,9.917279014645849e-11,1.251195696850437e-10,3.9014496572374016e-11
105,6.146397662428685,2.7522031003591803,0.5944408707657879,1.2825009822235e-10,-9.448584599449966e-11,4.58086239436254e-11,2.061823054462417e-10,1.915917818926276e-10,5.874630103474742e-11
106,5.634197857226294,2.201762480287344,0.5944408707657879,8.761086225457299e-11,-5.6650385658402715e-11,3.492032135587583e-11,1.1350000606805379e-10,9.55237254815492e-11,3.8028779648421276e-11
107,6.6585974676310755,2.7522031003591803,1.1888817415315758,9.519449059358104e-11,-1.0904747591650351e-10,7.686910706379465e-11,2.1382716291153158e-10,2.78504677424697e-10,1.0152637840702031e-10
108,6.146397662428685,2.201762480287344,1.1888817415315758,5.825093047499618e-11,-7.435860781384709e-11,6.580636181621897e-11,1.182216623925099e-10,1.8797974098564346e-10,8.038959572517621e-11
109,5.121998052023904,1.651321860215508,0.5944408707657879,5.634673696347723e-11,-1.6785953864751823e-11,1.1132298804310382e-11,5.640504964175356e-11,2.0094329598457783e-11,1.1709846924551045e-11
110,4.097598441619123,0.550440620071836,0.29722043538289394,1.3857445070946227e-11,4.1109948792460007e-11,-4.164711418378247e-11,6.341741066727712e-11,1.4175921279189846e-10,4.606898956786652e-11
111,6.6585974676310755,0.550440620071836,1.7833226122973636,-7.236518623537979e-11,-8.47025573562024e-11,1.9267113508583876e-10,1.2377931409826488e-10,2.713634740636125e-10,2.0887839269343322e-10
112,6.146397662428685,1.100881240143672,1.4861021769144698,-1.5334759943854546e-11,-6.480136794691629e-11,9.897304519195706e-11,3.7514447117783924e-11,1.8624310812702098e-10,1.1305707812068392e-10
113,5.634197857226294,1.100881240143672,1.1888817415315758,3.160961185073724e-12,-3.7221600813213275e-11,5.2722765190721916e-11,4.2023143599732064e-11,9.267324833733338e-11,5.986913393907282e-11
114,6.6585974676310755,2.201762480287344,1.4861021769144698,4.143745166898713e-11,-9.742276587730147e-11,9.842073095581941e-11,1.252512093613893e-10,2.7430352472717987e-10,1.218381567831434e-10
115,5.121998052023904,1.100881240143672,0.8916613061486818,1.932321039199558e-11,-7.405931243307318e-12,1.3866791749433106e-11,4.87635131903808e-11,8.653799213790849e-12,1.4237016147524509e-11
116,6.146397662428685,2.7522031003591803,0.8916613061486818,1.1034267280586337e-10,-8.631617864377922e-11,4.520530574834057e-11,2.06873779015762e-10,1.913142765448508e-10,5.932570771620641e-11
117,5.634197857226294,2.201762480287344,0.8916613061486818,7.134009934707172e-11,-4.871565848703255e-11,3.6642749470530724e-11,1.1069766821207165e-10,9.46559889590335e-11,4.022425628037656e-11
118,4.609798246821514,1.100881240143672,0.5944408707657879,2.8892308449762272e-11,1.709298661450343e-11,-2.5981931931495575e-11,5.065886456161369e-11,8.599030127491336e-11,3.133152066378931e-11
119,3.5853986364167327,0.0,0.0,2.6847165003492975e-12,5.3137307128785274e-11,-2.3716189698183105e-11,4.073365388549405e-11,1.6034479364531532e-10,2.5562733610847667e-11
120,6.6585974676310755,0.0,1.7833226122973636,-1.0001244839084248e-10,-7.423878089461036e-11,2.0692202841519786e-10,2.0680511084045946e-10,2.693578802287101e-10,2.22536566913998e-10
121,6.6585974676310755,1.100881240143672,1.7833226122973636,-4.080778167896151e-11,-8.963936452750607e-11,1.5316304965282385e-10,4.688773884142757e-11,2.706559400537635e-10,1.7227785428068217e-10
122,6.146397662428685,1.651321860215508,1.4861021769144698,1.1453044412161538e-11,-6.41975324400242e-11,8.237178615852029e-11,4.040589390413602e-11,1.853767370838643e-10,9.710250537521561e-11
123,5.634197857226294,1.651321860215508,1.1888817415315758,2.8754543325498256e-11,-3.6918672713026815e-11,4.925817933245799e-11,3.8424747292210297e-11,9.111916105670738e-11,5.478276254565607e-11
124,5.634197857226294,2.7522031003591803,0.0,1.5646253208401835e-10,-7.621795221404088e-11,1.8004045265365675e-11,1.9916901438821425e-10,1.0168993954940955e-10,1.8035135677511486e-11
125,5.634197857226294,2.7522031003591803,0.29722043538289394,1.3811505305927531e-10,-6.76939517738248e-11,1.5956229418484288e-11,1.9604152886735009e-10,1.0007026571818699e-10,1.6253201940458634e-11
126,5.121998052023904,2.201762480287344,0.0,1.0979230565294791e-10,-3.4606103584521696e-11,4.333775379537586e-12,1.1594069757116953e-10,4.20285879852774e-11,1.818732847733148e-11
127,5.121998052023904,2.201762480287344,0.29722043538289394,9.424473551633664e-11,-2.7884669428145188e-11,2.3935598675048e-12,1.0737309146497745e-10,3.2456555047139374e-11,1.6295699149902533e-11
128,4.609798246821514,1.651321860215508,0.0,7.18685737278376e-11,1.0183618446084103e-11,-7.610196537677207e-12,7.378010816575198e-11,1.0215451667831408e-10,2.7877736833006148e-11
129,4.609798246821514,1.651321860215508,0.29722043538289394,5.927287483740932e-11,1.1534372443681521e-11,-1.1779206662277497e-11,5.958561010796582e-11,9.465701286545168e-11,2.991699512331407e-11
130,4.097598441619123,1.100881240143672,0.0,3.8145952646548175e-11,3.991720421387717e-11,-4.083499828382416e-11,5.377076850985267e-11,1.584860684471456e-10,4.896899781442032e-11
131,6.6585974676310755,2.7522031003591803,1.4861021769144698,7.589922371083188e-11,-9.952405886482153e-11,7.704355564549519e-11,2.1786271958466176e-10,2.7738617065652747e-10,1.0250380200582701e-10
132,6.146397662428685,2.7522031003591803,1.1888817415315758,9.267338495465456e-11,-7.705795547637747e-11,4.532912420093611e-11,2.0928982468164473e-10,1.9041366483759891e-10,6.075692174331027e-11
133,5.121998052023904,1.651321860215508,0.8916613061486818,4.2475206427306185e-11,-9.241902272392545e-12,1.326008414558106e-11,4.4449878484423914e-11,1.1580817296711846e-11,1.3694940953321322e-11
134,4.097598441619123,1.100881240143672,0.29722043538289394,2.7714298129422188e-11,3.904836906413331e-11,-4.603636715010171e-11,4.1809001073463274e-11,1.512968901439995e-10,5.557707181572781e-11
135,3.5853986364167327,0.550440620071836,0.0,1.6847211231139736e-11,5.2659484660715195e-11,-4.1389398592534915e-11,3.0090594181218984e-11,1.7904624057985223e-10,4.620921815604999e-11
136,6.146397662428685,0.0,1.7833226122973636,-9.048011727215583e-11,-4.971315321986941e-11,1.4125759457068626e-10,1.9986214291347238e-10,1.8763741737070992e-10,1.5233441375968354e-10
137,6.146397662428685,0.550440620071836,1.7833226122973636,-6.432258235279523e-11,-5.575271130842666e-11,1.2885220211507289e-10,1.1649036698406686e-10,1.8662672425500976e-10,1.404263903664116e-10
138,5.634197857226294,0.0,1.4861021769144698,-6.666652163455225e-11,-3.215460913376142e-11,7.50320226884615e-11,1.9099132192616488e-10,1.0138976209795676e-10,8.086274279528115e-11
139,5.634197857226294,0.550440620071836,1.4861021769144698,-3.828399701697756e-11,-3.121693152646982e-11,6.684444680000356e-11,1.0788285284858409e-10,9.540107415205427e-11,7.29442002455715e-11
140,5.121998052023904,0.0,1.1888817415315758,-4.299554331518189e-11,-6.6002439208453654e-12,2.309589283259116e-11,1.71489743230962e-10,1.4843891923293928e-11,2.37721539547653e-11
141,6.6585974676310755,1.651321860215508,1.7833226122973636,-9.61907701734438e-12,-8.840738268924659e-11,1.228308031886767e-10,5.3282335091550644e-11,2.7020317413803105e-10,1.444707143559647e-10
142,5.121998052023904,0.550440620071836,1.1888817415315758,-1.7208300040948257e-11,-3.958923606592042e-12,1.4853344929113537e-11,9.750413094198101e-11,5.196256712231272e-12,1.5478888048442368e-11
143,4.609798246821514,0.0,0.8916613061486818,-2.372256350975835e-11,1.714414749984395e-11,-1.888215485422621e-11,1.3933100395147392e-10,6.185284476681384e-11,2.2589554821525286e-11
144,4.609798246821514,0.550440620071836,0.8916613061486818,-1.111080631904517e-12,2.1636090151530664e-11,-2.3752206796088127e-11,8.117176070736886e-11,7.638120523285041e-11,2.8142343786262648e-11
